PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
04629,7831,18082,2648,5183,8688,40,0.6618567232792747,11747,8716,0.7419766748957181
04630,4039,9595,942,3097,7094,24,0.7667739539489973,7932,6416,0.8088754412506304
04631,5922,14391,883,5039,12603,38,0.8508949679162445,11358,10068,0.8864236661384046
04633,3332,9992,682,2650,7431,20,0.7953181272509003,6677,5402,0.8090459787329639
04634,6576,20305,2458,4118,11196,44,0.6262165450121655,11710,8009,0.6839453458582408
04635,6751,18813,882,5869,16939,58,0.869352688490594,10823,8403,0.7764021066247806
04636,6088,17465,1768,4320,11631,47,0.709592641261498,10222,8130,0.7953433770299354
04637,10695,24494,1828,8867,18345,68,0.8290790088826554,18279,14641,0.8009737950653756
04638,9293,28668,3794,5499,17072,71,0.591735715054342,15183,9739,0.641441085424488
04639,2122,6502,253,1869,5996,10,0.8807728557964185,4814,4561,0.9474449522226839
04640,4659,13657,731,3928,12069,25,0.8430993775488302,7447,6287,0.8442325768765946
04701,14361,28866,5371,8990,14860,144,0.6260009748624747,21771,14360,0.6595930366083322
04702,5601,12313,1208,4393,9974,65,0.7843242278164614,10413,8829,0.8478824546240277
04801,4143,12105,1063,3080,6667,47,0.7434226405986001,7695,6214,0.8075373619233268
04802,6954,17539,1826,5128,13447,57,0.7374173137762439,11317,8137,0.7190068039233012
04803,4817,11836,1685,3132,6453,55,0.6501972181855927,9852,7089,0.7195493300852619
04901,6437,13072,1002,5435,10840,55,0.8443374242659624,10160,8526,0.8391732283464567
04902,4168,10102,395,3773,8799,36,0.9052303262955854,7752,6848,0.8833849329205367
04903,8193,22292,2293,5900,17063,46,0.7201269376296838,12210,9082,0.7438165438165438
04904,7134,21089,1074,6060,16176,42,0.8494533221194281,11978,10768,0.8989814660210386
04906,3988,9865,932,3056,6313,18,0.7662988966900702,6294,4741,0.7532570702256117
04907,4240,14592,1028,3212,7064,39,0.7575471698113208,8033,6258,0.7790364745425121
05000,12115,30691,3965,8150,19755,124,0.6727197688815518,21856,16243,0.7431826500732065
05100,10190,25237,2883,7307,17588,100,0.7170755642787046,19179,14719,0.7674539861306637
05201,6731,16116,854,5877,14524,70,0.873124350022285,12074,10675,0.8841311909889018
05202,4022,8172,590,3432,6030,36,0.8533068125310791,7435,5905,0.7942165433759247
05203,5355,9572,144,5211,9061,37,0.973109243697479,8863,8578,0.9678438451991425
05204,4821,11802,1578,3243,5813,48,0.672682016179216,8310,6445,0.7755716004813478
