PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
04303,18266,44395,11302,6964,14240,115,0.3812547903208146,23996,10391,0.4330305050841807
04304,8128,15464,5160,2968,4618,57,0.36515748031496065,11541,4179,0.3621003379256564
04305,20815,45898,14691,6124,13075,135,0.2942109055969253,30998,12125,0.3911542680172914
04306,6276,11840,2777,3499,8247,52,0.5575207138304653,8342,4995,0.598777271637497
04307,7866,22478,3416,4450,11682,70,0.5657259089753369,12034,7795,0.6477480471996011
04308,8318,17879,4785,3533,5393,60,0.42474152440490504,11850,6465,0.5455696202531646
04309,9555,21249,5765,3790,11442,59,0.39665096807953953,13696,7044,0.5143107476635514
04310,6888,18252,2259,4629,11375,73,0.6720383275261324,11605,8505,0.7328737613097802
04311,14880,36896,7576,7304,18629,145,0.4908602150537634,23343,13124,0.5622242213939939
04312,15157,56079,8867,6290,21245,145,0.4149897737019199,22581,10408,0.4609184712811656
04313,17279,26801,11642,5637,8034,106,0.32623415706927483,23184,8402,0.36240510697032435
04314,12200,27258,6073,6127,13146,86,0.5022131147540984,17594,10800,0.6138456291917699
04315,11915,25755,5943,5972,11378,122,0.5012169534200588,19069,11293,0.5922177355917982
04316,14848,30276,11031,3817,7019,70,0.2570716594827586,19641,6228,0.317091797769971
04317,12007,28088,4649,7358,16369,81,0.6128091946364621,19161,11698,0.6105109336673451
04318,10375,23237,4713,5662,11559,94,0.5457349397590362,15325,9738,0.6354323001631321
04401,16893,35746,7905,8988,16937,111,0.5320546972118629,24369,14285,0.5861955763469983
04402,6977,13495,2066,4911,9193,53,0.7038841909129998,12837,9261,0.7214302407104464
04403,10018,26131,4283,5735,14017,74,0.5724695548013575,17790,10239,0.575548060708263
04404,11175,29715,5245,5930,15252,91,0.5306487695749441,17423,9970,0.5722321069850198
04405,9486,22021,3855,5631,11895,82,0.5936116382036686,16121,11223,0.6961726940016129
04406,9446,18021,3451,5995,13861,74,0.6346601736184628,13665,9111,0.6667398463227223
04407,21786,46510,9389,12397,26045,159,0.5690351601946204,35701,23558,0.6598694714433769
04408,10386,27415,4479,5907,16624,76,0.5687463893703062,16435,10255,0.6239732278673562
04409,6502,15562,2776,3726,9279,67,0.5730544447862196,10453,6750,0.6457476322586817
04410,5700,14734,2216,3484,8377,46,0.6112280701754386,10067,6250,0.620840369524188
04411,7505,16222,1492,6013,13948,74,0.801199200532978,9983,8264,0.8278072723630171
04412,16396,42439,7748,8648,23170,146,0.527445718467919,24453,15199,0.6215597268228847
04413,6639,15757,3122,3517,6799,64,0.5297484560927851,11575,7485,0.6466522678185745
04414,12898,27267,9207,3691,4587,63,0.2861683982012715,19204,6913,0.35997708810664447
04501,16497,43417,7463,9034,22020,112,0.5476147178274838,23274,13758,0.5911317349832431
04502,6356,15611,2190,4166,11262,58,0.6554436752674638,10991,7507,0.6830133745792012
04503,6166,13924,1404,4762,10209,52,0.7722997080765488,11553,9290,0.8041201419544707
